FundID,ISIN,CUSIP,Ticker,SEDOL,Basket Shares,Currency,Country Restriction,Trade Country,IDENTIFIER,CIN,SSC_ASSET_ID,ROUND LOT,TIP FACTOR,PAR,INTEREST RATE,MATURITY DATE,FUND TICKER,FUND NAME,BASKET DATE,CORPORATE ACTION FACTOR,INTEREST FACTOR,SUPPRESSPRICE,SUPPLEMENTAL_ID_1,SUPPLEMENTAL_ID_2,RIC,BBG,DERIV_TYPE
HRQU,,,RY,,-45,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.RY..C238.20260320,,RY    260320C00238000,RY CN 03/20/26 C238. Equity,OP
HRQ1,,,SHOP,,-275,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.SHOP..C224.20260220,,SHOP  260220C00224000,SHOP CN 02/20/26 C224. Equity,OP
HRQV,,,SHOP,,-139,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.SHOP..C225.20260220,,SHOP  260220C00225000,SHOP CN 02/20/26 C225. Equity,OP
HRQV,,,SHOP,,-82,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.SHOP..C160.20260320,,SHOP  260320C00160000,SHOP CN 03/20/26 C160. Equity,OP
HRQ1,,,SHOP,,-352,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.SHOP..C180.20260320,,SHOP  260320C00180000,SHOP CN 03/20/26 C180. Equity,OP
HRQV,,,SHOP,,-184,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.SHOP..C180.20260320,,SHOP  260320C00180000,SHOP CN 03/20/26 C180. Equity,OP
HRQA,,,SLF,,-137,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.SLF..C92.20260320,,SLF   260320C00092000,SLF CN 03/20/26 C92. Equity,OP
HRQM,,,SLF,,-48,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.SLF..C92.20260320,,SLF   260320C00092000,SLF CN 03/20/26 C92. Equity,OP
HRQP,,,SOFI,,-77,USD,N,US,,,,,,,,,,,,,,,EO.US.US.SOFI..C25-5.20260220,,SOFI  260220C00025500,SOFI US 02/20/26 C25.5 EQUITY,OP
HRQP,,,SOFI,,-113,USD,N,US,,,,,,,,,,,,,,,EO.US.US.SOFI..C27.20260220,,SOFI  260220C00027000,SOFI US 02/20/26 C27 EQUITY,OP
HRQ7,,,SOFI,,-3568,USD,N,US,,,,,,,,,,,,,,,EO.US.US.SOFI..C27.20260220,,SOFI  260220C00027000,SOFI US 02/20/26 C27 EQUITY,OP
HRQ7,,,SOFI,,-2266,USD,N,US,,,,,,,,,,,,,,,EO.US.US.SOFI..C22.20260306,,SOFI  260306C00022000,SOFI US 03/06/26 C22 EQUITY,OP
HRQP,,,SOFI,,-199,USD,N,US,,,,,,,,,,,,,,,EO.US.US.SOFI..C20.20260320,,SOFI  260320C00020000,SOFI US 03/20/26 C20 EQUITY,OP
HRQ7,,,SOFI,,-4775,USD,N,US,,,,,,,,,,,,,,,EO.US.US.SOFI..C20.20260320,,SOFI  260320C00020000,SOFI US 03/20/26 C20 EQUITY,OP
HRQM,,,STN,,-10,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.STN..C140.20260220,,STN   260220C00140000,STN CN 02/20/26 C140. Equity,OP
HRQM,,,STN,,-10,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.STN..C125.20260320,,STN   260320C00125000,STN CN 03/20/26 C125. Equity,OP
HR21,,,STX,,-188,USD,N,US,,,,,,,,,,,,,,,EO.US.US.STX..C460.20260220,,STX   260220C00460000,STX US 02/20/26 C460 EQUITY,OP
HRQX,,,SU,,-26,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.SU..C77.20260320,,SU    260320C00077000,SU CN 03/20/26 C77. Equity,OP
HRQA,,,SU,,-198,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.SU..C78.20260320,,SU    260320C00078000,SU CN 03/20/26 C78. Equity,OP
HRQ1,,,SU,,-790,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.SU..C78.20260320,,SU    260320C00078000,SU CN 03/20/26 C78. Equity,OP
HRQM,,,SU,,-44,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.SU..C79.20260320,,SU    260320C00079000,SU CN 03/20/26 C79. Equity,OP
HRTG,,,SUI,,-19,USD,N,US,,,,,,,,,,,,,,,EO.US.US.SUI..C130.20260220,,SUI   260220C00130000,SUI US 02/20/26 C130 EQUITY,OP
HRQM,,,T,,-153,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.T..C19-5.20260220,,T     260220C00019500,T CN 02/20/26 C19.5 Equity,OP
HRQZ,,,T,,-515,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.T..C19-5.20260220,,T     260220C00019500,T CN 02/20/26 C19.5 Equity,OP
HRQ1,,,T,,-1434,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.T..C19-5.20260220,,T     260220C00019500,T CN 02/20/26 C19.5 Equity,OP
HRQM,,,T,,-151,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.T..C19.20260320,,T     260320C00019000,T CN 03/20/26 C19. Equity,OP
HRQZ,,,T,,-605,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.T..C19.20260320,,T     260320C00019000,T CN 03/20/26 C19. Equity,OP
HRQ1,,,T,,-1836,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.T..C19.20260320,,T     260320C00019000,T CN 03/20/26 C19. Equity,OP
HRCJ,,,TD,,-10,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.TD..C132.20260220,,TD    260220C00132000,TD CN 02/20/26 C132. Equity,OP
HRCJ,,,TD,,-11,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.TD..C134.20260220,,TD    260220C00134000,TD CN 02/20/26 C134. Equity,OP
HRQA,,,TD,,-85,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.TD..C135.20260220,,TD    260220C00135000,TD CN 02/20/26 C135. Equity,OP
HRQM,,,TD,,-54,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.TD..C135.20260220,,TD    260220C00135000,TD CN 02/20/26 C135. Equity,OP
HRQ1,,,TD,,-546,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.TD..C135.20260220,,TD    260220C00135000,TD CN 02/20/26 C135. Equity,OP
HRQW,,,TD,,-72,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.TD..C135.20260220,,TD    260220C00135000,TD CN 02/20/26 C135. Equity,OP
HRCJ - TD,,,TD,,-10,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.TD..P122.20260220,,TD    260220P00122000,TD CN 02/20/26 P122. Equity,OP
HRCJ - TD,,,TD,,-13,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.TD..P125.20260220,,TD    260220P00125000,TD CN 02/20/26 P125. Equity,OP
HRQM,,,TD,,-49,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.TD..C134.20260320,,TD    260320C00134000,TD CN 03/20/26 C134. Equity,OP
HRQW,,,TD,,-72,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.TD..C134.20260320,,TD    260320C00134000,TD CN 03/20/26 C134. Equity,OP
HRQA,,,TD,,-91,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.TD..C135.20260320,,TD    260320C00135000,TD CN 03/20/26 C135. Equity,OP
HRQ1,,,TD,,-686,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.TD..C135.20260320,,TD    260320C00135000,TD CN 03/20/26 C135. Equity,OP
HRAS,,,TLT,,-7500,USD,N,US,,,,,,,,,,,,,,,EO.US.US.TLT..C90.20260313,,TLT   260313C00090000,TLT US 03/13/26 C90 EQUITY,OP
HRAS,,,TLT,,-7152,USD,N,US,,,,,,,,,,,,,,,EO.US.US.TLT..C90.20260320,,TLT   260320C00090000,TLT US 03/20/26 C90 EQUITY,OP
HRTH,,,TMO,,-218,USD,N,US,,,,,,,,,,,,,,,EO.US.US.TMO..C617-5.20260220,,TMO   260220C00617500,TMO US 02/20/26 C617.5 EQUITY,OP
HRQM,,,TOU,,-24,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.TOU..C65.20260320,,TOU   260320C00065000,TOU CN 03/20/26 C65. Equity,OP
HRQM,,,TRI,,-9,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.TRI..C175.20260220,,TRI   260220C00175000,TRI CN 02/20/26 C175. Equity,OP
HRQM,,,TRI,,-9,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.TRI..C120.20260320,,TRI   260320C00120000,TRI CN 03/20/26 C120. Equity,OP
HRQA,,,TRP,,-155,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.TRP..C87.20260320,,TRP   260320C00087000,TRP CN 03/20/26 C87. Equity,OP
HRQM,,,TRP,,-81,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.TRP..C87.20260320,,TRP   260320C00087000,TRP CN 03/20/26 C87. Equity,OP
HRQP,,,TSLA,,-33,USD,N,US,,,,,,,,,,,,,,,EO.US.US.TSLA..C445.20260220,,TSLA  260220C00445000,TSLA US 02/20/26 C445 EQUITY,OP
HRV1,,,TSLA,,-615,USD,N,US,,,,,,,,,,,,,,,EO.US.US.TSLA..C450.20260220,,TSLA  260220C00450000,TSLA US 02/20/26 C450 EQUITY,OP
HRV1,,,TSLA,,-444,USD,N,US,,,,,,,,,,,,,,,EO.US.US.TSLA..C440.20260227,,TSLA  260227C00440000,TSLA US 02/27/26 C440 EQUITY,OP
HRV1,,,TSLA,,-266,USD,N,US,,,,,,,,,,,,,,,EO.US.US.TSLA..C420.20260306,,TSLA  260306C00420000,TSLA US 03/06/26 C420 EQUITY,OP
HRV1,,,TSLA,,-487,USD,N,US,,,,,,,,,,,,,,,EO.US.US.TSLA..C430.20260313,,TSLA  260313C00430000,TSLA US 03/13/26 C430 EQUITY,OP
HRV1,,,TSLA,,-875,USD,N,US,,,,,,,,,,,,,,,EO.US.US.TSLA..C415.20260320,,TSLA  260320C00415000,TSLA US 03/20/26 C415 EQUITY,OP
HRQP,,,TSLA,,-34,USD,N,US,,,,,,,,,,,,,,,EO.US.US.TSLA..C420.20260320,,TSLA  260320C00420000,TSLA US 03/20/26 C420 EQUITY,OP
HRVG,,,UAL,,-35,USD,N,US,,,,,,,,,,,,,,,EO.US.US.UAL..C113.20260220,,UAL   260220C00113000,UAL US 02/20/26 C113 EQUITY,OP
HRVP,,,UBER,,-48,USD,N,US,,,,,,,,,,,,,,,EO.US.US.UBER..C84.20260220,,UBER  260220C00084000,UBER US 02/20/26 C84 EQUITY,OP
HRTH,,,UNH,,-354,USD,N,US,,,,,,,,,,,,,,,EO.US.US.UNH..C340.20260220,,UNH   260220C00340000,UNH US 02/20/26 C340 EQUITY,OP
HRT9,,,UNH,,-119,USD,N,US,,,,,,,,,,,,,,,EO.US.US.UNH..C340.20260220,,UNH   260220C00340000,UNH US 02/20/26 C340 EQUITY,OP
HRVP,,,URI,,-4,USD,N,US,,,,,,,,,,,,,,,EO.US.US.URI..C915.20260220,,URI   260220C00915000,URI US 02/20/26 C915 EQUITY,OP
HRT9,,,V,,-62,USD,N,US,,,,,,,,,,,,,,,EO.US.US.V..C330.20260220,,V     260220C00330000,V US 02/20/26 C330 EQUITY,OP
HRTM,DE000F29CMR8,,VER,,-31500,EUR,N,DE,,,,,,,,,,,,,,,EO.DE.DE.VER..C62.20260220,,VER   260220C00062000,VER GR 02/20/26 C62 Equity,OP
HRQM,,,WCN,,-25,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.WCN..C235.20260220,,WCN   260220C00235000,WCN CN 02/20/26 C235. Equity,OP
HRQM,,,WCN,,-24,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.WCN..C225.20260320,,WCN   260320C00225000,WCN CN 03/20/26 C225. Equity,OP
HRT9,,,WFC,,-750,USD,N,US,,,,,,,,,,,,,,,EO.US.US.WFC..C89.20260220,,WFC   260220C00089000,WFC US 02/20/26 C89 EQUITY,OP
HRTP,,,WFC,,-138,USD,N,US,,,,,,,,,,,,,,,EO.US.US.WFC..C89.20260220,,WFC   260220C00089000,WFC US 02/20/26 C89 EQUITY,OP
HRCL,,,WMT,,-10,USD,N,US,,,,,,,,,,,,,,,EO.US.US.WMT..C125.20260220,,WMT   260220C00125000,WMT US 02/20/26 C125 EQUITY,OP
HRCL - TD,,,WMT,,-12,USD,N,US,,,,,,,,,,,,,,,EO.US.US.WMT..P112.20260220,,WMT   260220P00112000,WMT US 02/20/26 P112 EQUITY,OP
HRCL,,,WMT,,-10,USD,N,US,,,,,,,,,,,,,,,EO.US.US.WMT..C134.20260306,,WMT   260306C00134000,WMT US 03/06/26 C134 EQUITY,OP
HRCL - TD,,,WMT,,-12,USD,N,US,,,,,,,,,,,,,,,EO.US.US.WMT..P122.20260306,,WMT   260306P00122000,WMT US 03/06/26 P122 EQUITY,OP
HRQM,,,WN,,-18,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.WN..C105.20260320,,WN    260320C00105000,WN CN 03/20/26 C105. Equity,OP
HRQM,,,WPM,,-29,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.WPM..C210.20260320,,WPM   260320C00210000,WPM CN 03/20/26 C210. Equity,OP
HRQM,,,WSP,,-9,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.WSP..C280.20260220,,WSP   260220C00280000,WSP CN 02/20/26 C280. Equity,OP
HRQM,,,WSP,,-8,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.WSP..C230.20260320,,WSP   260320C00230000,WSP CN 03/20/26 C230. Equity,OP
HRQL,,,WULF,,-484,USD,N,US,,,,,,,,,,,,,,,EO.US.US.WULF..C16.20260320,,WULF  260320C00016000,WULF US 03/20/26 C16 EQUITY,OP
HRQM,,,X,,-29,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.X..C54.20260220,,X     260220C00054000,X CN 02/20/26 C54. Equity,OP
HRQM,,,X,,-28,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.X..C48.20260320,,X     260320C00048000,X CN 03/20/26 C48. Equity,OP
HRCL - TD,,,XOM,,-6,USD,N,US,,,,,,,,,,,,,,,EO.US.US.XOM..P125.20260220,,XOM   260220P00125000,XOM US 02/20/26 P125 EQUITY,OP
HRCL - TD,,,XOM,,-6,USD,N,US,,,,,,,,,,,,,,,EO.US.US.XOM..P133.20260220,,XOM   260220P00133000,XOM US 02/20/26 P133 EQUITY,OP
HRCL,,,XOM,,-10,USD,N,US,,,,,,,,,,,,,,,EO.US.US.XOM..C160.20260306,,XOM   260306C00160000,XOM US 03/06/26 C160 EQUITY,OP
HRCL - TD,,,XOM,,-9,USD,N,US,,,,,,,,,,,,,,,EO.US.US.XOM..P138.20260306,,XOM   260306P00138000,XOM US 03/06/26 P138 EQUITY,OP
HRA7,,,XYZ,,-52,USD,N,US,,,,,,,,,,,,,,,EO.US.US.XYZ..C65.20260220,,XYZ   260220C00065000,XYZ US 02/20/26 C65 EQUITY,OP
HRQL,,,XYZ,,-212,USD,N,US,,,,,,,,,,,,,,,EO.US.US.XYZ..C67-5.20260220,,XYZ   260220C00067500,XYZ US 02/20/26 C67.5 EQUITY,OP
HRA7,,,XYZ,,-37,USD,N,US,,,,,,,,,,,,,,,EO.US.US.XYZ..C58.20260306,,XYZ   260306C00058000,XYZ US 03/06/26 C58 EQUITY,OP
HRA7,,,XYZ,,-90,USD,N,US,,,,,,,,,,,,,,,EO.US.US.XYZ..C53.20260313,,XYZ   260313C00053000,XYZ US 03/13/26 C53 EQUITY,OP
HRQL,,,XYZ,,-243,USD,N,US,,,,,,,,,,,,,,,EO.US.US.XYZ..C55.20260320,,XYZ   260320C00055000,XYZ US 03/20/26 C55 EQUITY,OP
HRA7,,,XYZ,,-53,USD,N,US,,,,,,,,,,,,,,,EO.US.US.XYZ..C55.20260320,,XYZ   260320C00055000,XYZ US 03/20/26 C55 EQUITY,OP
HRTX,KYG3774X1088,,3800,B28XTR4,2701000,HKD,N,HK,,,,,,,,,,,,,,,ST.HK.HK.3800,,,,
HRTX,CNE100000HD4,,916,B4Q2TX3,410000,HKD,N,HK,,,,,,,,,,,,,,,ST.HK.HK.916,,,,
HRTX,KYG9829N1025,,968,BGQYNN1,902860,HKD,N,HK,,,,,,,,,,,,,,,ST.HK.HK.968,,,,
HRTH,US00846U1016,00846U101,A,2520153,480747,USD,N,US,,,,,,,,,,,,,,,ST.US.US.A,,,,
HRTY,US02376R1023,02376R102,AAL,BCV7KT2,32569,USD,N,US,,,,,,,,,,,,,,,ST.US.US.AAL,,,,
HRVG,US02376R1023,02376R102,AAL,BCV7KT2,35164,USD,N,US,,,,,,,,,,,,,,,ST.US.US.AAL,,,,
HR21,US0378331005,037833100,AAPL,2046251,109009,USD,N,US,,,,,,,,,,,,,,,ST.US.US.AAPL,,,,
HRT9,US0378331005,037833100,AAPL,2046251,88796,USD,N,US,,,,,,,,,,,,,,,ST.US.US.AAPL,,,,
HRQO,US0378331005,037833100,AAPL,2046251,328880,USD,N,US,,,,,,,,,,,,,,,ST.US.US.AAPL,,,,
HRQP,US0378331005,037833100,AAPL,2046251,15675,USD,N,US,,,,,,,,,,,,,,,ST.US.US.AAPL,,,,
HRCL,US0378331005,037833100,AAPL,2046251,2168,USD,N,US,,,,,,,,,,,,,,,ST.US.US.AAPL,,,,
HRTH,US00287Y1091,00287Y109,ABBV,B92SR70,310486,USD,N,US,,,,,,,,,,,,,,,ST.US.US.ABBV,,,,
HRCL,US00287Y1091,00287Y109,ABBV,B92SR70,2579,USD,N,US,,,,,,,,,,,,,,,ST.US.US.ABBV,,,,
HRTY,US0090661010,009066101,ABNB,BMGYYH4,24290,USD,N,US,,,,,,,,,,,,,,,ST.US.US.ABNB,,,,
HRVG,US0090661010,009066101,ABNB,BMGYYH4,31077,USD,N,US,,,,,,,,,,,,,,,ST.US.US.ABNB,,,,
HRTH,US0028241000,002824100,ABT,2002305,594980,USD,N,US,,,,,,,,,,,,,,,ST.US.US.ABT,,,,
HRTF,CA06849F1080,06849F108,ABX,BNM23Q1,50120,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.ABX,,,,
HRTY,CA0089118776,008911877,AC,BSDHYK1,13793,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.AC,,,,
HRVG,CA0089118776,008911877,AC,BSDHYK1,17582,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.AC,,,,
HR21,IE00B4BNMY34,G1151C101,ACN,B4BNMY3,105681,USD,N,US,,,,,,,,,,,,,,,ST.US.US.ACN,,,,
HRT9,IE00B4BNMY34,G1151C101,ACN,B4BNMY3,77613,USD,N,US,,,,,,,,,,,,,,,ST.US.US.ACN,,,,
HRTJ,IE00B4BNMY34,G1151C101,ACN,B4BNMY3,1420,USD,N,US,,,,,,,,,,,,,,,ST.US.US.ACN,,,,
HRTG,US0084921008,008492100,ADC,2062161,13127,USD,N,US,,,,,,,,,,,,,,,ST.US.US.ADC,,,,
HRTF,CA0084741085,8474108,AEM,2009823,10947,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.AEM,,,,
HRQM,CA0084741085,8474108,AEM,2009823,7855,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.AEM,,,,
HRQN,CA0084741085,8474108,AEM,2009823,1076,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.AEM,,,,
HRQ3,CA0084741085,8474108,AEM,2009823,57772,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.AEM,,,,
HRQ1,CA0084741085,8474108,AEM,2009823,101534,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.AEM,,,,
HRTF,CA0115321089,11532108,AGI,BZ3DNP6,55353,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.AGI,,,,
HRTY,US0116591092,011659109,ALK,2012605,6271,USD,N,US,,,,,,,,,,,,,,,ST.US.US.ALK,,,,
HRVG,US0116591092,011659109,ALK,2012605,6233,USD,N,US,,,,,,,,,,,,,,,ST.US.US.ALK,,,,
HRTJ,US47089W1045,47089W104,ALTS,BKFHHK4,14382,USD,N,US,,,,,,,,,,,,,,,ST.US.US.ALTS,,,,
HR21,US0382221051,038222105,AMAT,2046552,74674,USD,N,US,,,,,,,,,,,,,,,ST.US.US.AMAT,,,,
HRCL,US0382221051,038222105,AMAT,2046552,1697,USD,N,US,,,,,,,,,,,,,,,ST.US.US.AMAT,,,,
HR21,US0079031078,007903107,AMD,2007849,111848,USD,N,US,,,,,,,,,,,,,,,ST.US.US.AMD,,,,
HRQF,US0079031078,007903107,AMD,2007849,398520,USD,N,US,,,,,,,,,,,,,,,ST.US.US.AMD,,,,
HRQP,US0079031078,007903107,AMD,2007849,17857,USD,N,US,,,,,,,,,,,,,,,ST.US.US.AMD,,,,
HRRA,CA4175171095,417517109,AMDY,BTXWBC4,4111606,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.AMDY,,,,
HRVP,US0311001004,031100100,AME,2089212,12865,USD,N,US,,,,,,,,,,,,,,,ST.US.US.AME,,,,
HRTH,US0311621009,031162100,AMGN,2023607,188644,USD,N,US,,,,,,,,,,,,,,,ST.US.US.AMGN,,,,
HRRA,CA41751W1041,41751W104,AMHE,BQB3SF0,6693596,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.AMHE,,,,
HRTG,US03027X1000,03027X100,AMT,B7FBFL2,6259,USD,N,US,,,,,,,,,,,,,,,ST.US.US.AMT,,,,
HRT9,US0231351067,023135106,AMZN,2000019,95156,USD,N,US,,,,,,,,,,,,,,,ST.US.US.AMZN,,,,
HRQB,US0231351067,023135106,AMZN,2000019,91865,USD,N,US,,,,,,,,,,,,,,,ST.US.US.AMZN,,,,
HRQD,US0231351067,023135106,AMZN,2000019,461542,USD,N,US,,,,,,,,,,,,,,,ST.US.US.AMZN,,,,
HRQP,US0231351067,023135106,AMZN,2000019,18278,USD,N,US,,,,,,,,,,,,,,,ST.US.US.AMZN,,,,
HRCL,US0231351067,023135106,AMZN,2000019,2656,USD,N,US,,,,,,,,,,,,,,,ST.US.US.AMZN,,,,
HRCL - TD,US0231351067,023135106,AMZN,2000019,300,USD,N,US,,,,,,,,,,,,,,,ST.US.US.AMZN,,,,
HRTX,ES0105563003,,ANE,BP7L895,14746,EUR,N,ES,,,,,,,,,,,,,,,ST.ES.MA.ANE,,,,
HR21,US0404132054,040413205,ANET,BL9XPM3,188500,USD,N,US,,,,,,,,,,,,,,,ST.US.US.ANET,,,,
HRT0,US03743Q1085,03743Q108,APA,BNNF1C1,80022,USD,N,US,,,,,,,,,,,,,,,ST.US.US.APA,,,,
HRRA,CA41751Y1007,41751Y100,APLE,BN2TC76,5523929,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.APLE,,,,
HRTG,US0152711091,015271109,ARE,2009210,6275,USD,N,US,,,,,,,,,,,,,,,ST.US.US.ARE,,,,
HRTX,US04271T1007,04271T100,ARRY,BLBLMD5,35658,USD,N,US,,,,,,,,,,,,,,,ST.US.US.ARRY,,,,
HRQM,CA01626P1484,01626P148,ATD,BL56KN2,26179,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.ATD,,,,
HRQN,CA01626P1484,01626P148,ATD,BL56KN2,3292,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.ATD,,,,
HRTF,GB00BRXH2664,,AU,BRXH266,21758,USD,N,US,,,,,,,,,,,,,,,ST.US.US.AU,,,,
HR21,US11135F1012,11135F101,AVGO,BDZ78H9,85442,USD,N,US,,,,,,,,,,,,,,,ST.US.US.AVGO,,,,
HRT9,US11135F1012,11135F101,AVGO,BDZ78H9,66051,USD,N,US,,,,,,,,,,,,,,,ST.US.US.AVGO,,,,
HRQG,US11135F1012,11135F101,AVGO,BDZ78H9,299475,USD,N,US,,,,,,,,,,,,,,,ST.US.US.AVGO,,,,
HRQP,US11135F1012,11135F101,AVGO,BDZ78H9,13451,USD,N,US,,,,,,,,,,,,,,,ST.US.US.AVGO,,,,
HRCL,US11135F1012,11135F101,AVGO,BDZ78H9,1621,USD,N,US,,,,,,,,,,,,,,,ST.US.US.AVGO,,,,
HRRA,CA41757J1075,41757J107,AVGY,BTXWBK2,5229515,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.AVGY,,,,
HRTH,GB0009895292,G0593M107,AZN,B01DCL2,348897,USD,N,US,,,,,,,,,,,,,,,ST.US.US.AZN,,,,
HRTP,US0605051046,060505104,BAC,2295677,105800,USD,N,US,,,,,,,,,,,,,,,ST.US.US.BAC,,,,
HRCL,US0605051046,060505104,BAC,2295677,10485,USD,N,US,,,,,,,,,,,,,,,ST.US.US.BAC,,,,
HRQA,CA1130041058,113004105,BAM,BPCPYH2,63641,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.BAM,,,,
HRTM,CA05534B7604,05534B760,BCE,B188TH2,443905,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.BCE,,,,
HRQA,CA05534B7604,05534B760,BCE,B188TH2,147515,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.BCE,,,,
HRQM,CA05534B7604,05534B760,BCE,B188TH2,16363,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.BCE,,,,
HRQN,CA05534B7604,05534B760,BCE,B188TH2,2002,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.BCE,,,,
HRQY,CA05534B7604,05534B760,BCE,B188TH2,330254,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.BCE,,,,
HRQ1,CA05534B7604,05534B760,BCE,B188TH2,347656,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.BCE,,,,
HRTX,CA11285B1085,11285B108,BEPC,BSQLLY3,9561,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.BEPC,,,,
HRQA,CA11285B1085,11285B108,BEPC,BSQLLY3,89441,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.BEPC,,,,
HRTJ,CA09173B1076,09173B107,BITF,BGMG7B7,91224,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.BITF,,,,
HRTJ,US05759B3050,05759B305,BKKT,BMDLW29,2323,USD,N,US,,,,,,,,,,,,,,,ST.US.US.BKKT,,,,
HRTY,US09857L1089,09857L108,BKNG,BDRXDB4,545,USD,N,US,,,,,,,,,,,,,,,ST.US.US.BKNG,,,,
HRVG,US09857L1089,09857L108,BKNG,BDRXDB4,686,USD,N,US,,,,,,,,,,,,,,,ST.US.US.BKNG,,,,
HRQL,KYG169101204,,BLSH,BV6KVT6,52447,USD,N,US,,,,,,,,,,,,,,,ST.US.US.BLSH,,,,
HRTX,CA09950M3003,09950M300,BLX,2099084,20218,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.BLX,,,,
HRQA,CA0636711016,063671952,BMO,2076009,26200,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.BMO,,,,
HRQM,CA0636711016,063671952,BMO,2076009,11660,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.BMO,,,,
HRQN,CA0636711016,063671952,BMO,2076009,1486,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.BMO,,,,
HRCJ,CA0636711016,063671952,BMO,2076009,7985,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.BMO,,,,
HRTH,US1101221083,110122108,BMY,2126335,1175957,USD,N,US,,,,,,,,,,,,,,,ST.US.US.BMY,,,,
