FundID,ISIN,CUSIP,Ticker,SEDOL,Currency,Country Restriction,Trade Country,IDENTIFIER,CIN,SSC_ASSET_ID,ROUND LOT,TIP FACTOR,PAR,INTEREST RATE,MATURITY DATE,FUND TICKER,FUND NAME,BASKET DATE,CORPORATE ACTION FACTOR,INTEREST FACTOR,SUPPRESSPRICE,SUPPLEMENTAL_ID_1,SUPPLEMENTAL_ID_2,RIC,BBG,DERIV_TYPE,Basket Shares
HRTY,BMG667211046,,NCLH,B9CGTC3,USD,N,US,,,,,,,,,,,,,,,ST.US.US.NCLH,,,,,0.0
HRVG,BMG667211046,,NCLH,B9CGTC3,USD,N,US,,,,,,,,,,,,,,,ST.US.US.NCLH,,,,,0.0
HRTJ,CA64073L1013,64073L101,NDA,BJLKG81,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.NDA,,,,,0.0
HRTX,DE000A0D6554,,NDX1,B06CF71,EUR,N,DE,,,,,,,,,,,,,,,ST.DE.DE.NDX1,,,,,0.0
HRTF,US6516391066,651639106,NEM,2636607,USD,N,US,,,,,,,,,,,,,,,ST.US.US.NEM,,,,,0.0
HRV9,US64110L1061,64110L106,NFLX,2857817,USD,N,US,,,,,,,,,,,,,,,ST.US.US.NFLX,,,,,0.0
HRQP,US64110L1061,64110L106,NFLX,2857817,USD,N,US,,,,,,,,,,,,,,,ST.US.US.NFLX,,,,,0.0
HRRA,CA41757E1088,41757E108,NFLY,BTXWBJ1,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.NFLY,,,,,0.0
HRTM,GB00B08SNH34,,NG,BDR05C0,GBP,N,GB,,,,,,,,,,,,,,,ST.GB.L.NG,,,,,0.0
HRTF,CA6445351068,644535106,NGD,B043N83,USD,N,US,,,,,,,,,,,,,,,ST.US.US.NGD,,,,,0.0
HR21,US81762P1021,81762P102,NOW,B80NXX8,USD,N,US,,,,,,,,,,,,,,,ST.US.US.NOW,,,,,0.0
HRTX,CA6665111002,666511100,NPI,B68XHC3,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.NPI,,,,,0.0
HRTF,AU000000NST8,,NST,6717456,AUD,N,AU,,,,,,,,,,,,,,,ST.AU.AX.NST,,,,,0.0
HRTM,ES0116870314,565042900,NTGY,5650422,EUR,N,ES,,,,,,,,,,,,,,,ST.ES.MA.NTGY,,,,,0.0
HRQA,CA67077M1086,67077M108,NTR,BDRJLN0,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.NTR,,,,,0.0
HR21,US67066G1040,67066G104,NVDA,2379504,USD,N,US,,,,,,,,,,,,,,,ST.US.US.NVDA,,,,,0.0
HRVX,US67066G1040,67066G104,NVDA,2379504,USD,N,US,,,,,,,,,,,,,,,ST.US.US.NVDA,,,,,0.0
HRVY,US67066G1040,67066G104,NVDA,2379504,USD,N,US,,,,,,,,,,,,,,,ST.US.US.NVDA,,,,,0.0
HRQP,US67066G1040,67066G104,NVDA,2379504,USD,N,US,,,,,,,,,,,,,,,ST.US.US.NVDA,,,,,0.0
HRCL,US67066G1040,67066G104,NVDA,2379504,USD,N,US,,,,,,,,,,,,,,,ST.US.US.NVDA,,,,,0.0
HRRA,CA41754U1057,41754U105,NVHE,BQB3SV6,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.NVHE,,,,,0.0
HRCG,US6701002056,670100205,NVO,2651202,USD,N,US,,,,,,,,,,,,,,,ST.US.US.NVO,,,,,0.0
HRTH,US66987V1098,66987V109,NVS,2620105,USD,N,US,,,,,,,,,,,,,,,ST.US.US.NVS,,,,,0.0
HRTX,US65290E1010,65290E101,NXT,BR1GTS6,USD,N,US,,,,,,,,,,,,,,,ST.US.US.NXT,,,,,0.0
HRTG,US7561091049,756109104,O,2724193,USD,N,US,,,,,,,,,,,,,,,ST.US.US.O,,,,,0.0
HRTF,CA6752224007,675222400,OGC,BQXQY26,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.OGC,,,,,0.0
HRTM,US6826801036,682680103,OKE,2130109,USD,N,US,,,,,,,,,,,,,,,ST.US.US.OKE,,,,,0.0
HRTM,FR0000133308,,ORA,5176177,EUR,N,FR,,,,,,,,,,,,,,,ST.FR.PA.ORA,,,,,0.0
HRTX,US6866881021,686688102,ORA,B03L311,USD,N,US,,,,,,,,,,,,,,,ST.US.US.ORA,,,,,0.0
HR21,US68389X1054,68389X105,ORCL,2661568,USD,N,US,,,,,,,,,,,,,,,ST.US.US.ORCL,,,,,0.0
HRT9,US68389X1054,68389X105,ORCL,2661568,USD,N,US,,,,,,,,,,,,,,,ST.US.US.ORCL,,,,,0.0
HRTJ,US68389X1054,68389X105,ORCL,2661568,USD,N,US,,,,,,,,,,,,,,,ST.US.US.ORCL,,,,,0.0
HRCH,US68389X1054,68389X105,ORCL,2661568,USD,N,US,,,,,,,,,,,,,,,ST.US.US.ORCL,,,,,0.0
HRCL,US68389X1054,68389X105,ORCL,2661568,USD,N,US,,,,,,,,,,,,,,,ST.US.US.ORCL,,,,,400.0
HRTX,DK0060094928,,ORSTED,BYT16L4,DKK,N,DK,,,,,,,,,,,,,,,ST.DK.CO.ORSTED,,,,,0.0
HRT0,US69047Q1022,69047Q102,OVV,BJ01KB6,USD,N,US,,,,,,,,,,,,,,,ST.US.US.OVV,,,,,0.0
HRT0,US6745991058,674599105,OXY,2655408,USD,N,US,,,,,,,,,,,,,,,ST.US.US.OXY,,,,,0.0
HRTF,CA6979001089,697900108,PAAS,2669272,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.PAAS,,,,,0.0
HR21,US6974351057,697435105,PANW,B87ZMX0,USD,N,US,,,,,,,,,,,,,,,ST.US.US.PANW,,,,,0.0
HRCL,US6974351057,697435105,PANW,B87ZMX0,USD,N,US,,,,,,,,,,,,,,,ST.US.US.PANW,,,,,800.0
HRT9,US7427181091,742718109,PG,2704407,USD,N,US,,,,,,,,,,,,,,,ST.US.US.PG,,,,,0.0
HRVP,US7010941042,701094104,PH,2671501,USD,N,US,,,,,,,,,,,,,,,ST.US.US.PH,,,,,0.0
HRTG,US74340W1036,74340W103,PLD,B44WZD7,USD,N,US,,,,,,,,,,,,,,,ST.US.US.PLD,,,,,0.0
HRRA,CA41756T1066,41756T106,PLTE,BTGTS32,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.PLTE,,,,,0.0
HRV5,US69608A1088,69608A108,PLTR,BN78DQ4,USD,N,US,,,,,,,,,,,,,,,ST.US.US.PLTR,,,,,0.0
HRQP,US69608A1088,69608A108,PLTR,BN78DQ4,USD,N,US,,,,,,,,,,,,,,,ST.US.US.PLTR,,,,,0.0
HRTX,US72919P2020,72919P202,PLUG,2508386,USD,N,US,,,,,,,,,,,,,,,ST.US.US.PLUG,,,,,0.0
HRTP,US6934751057,693475105,PNC,2692665,USD,N,US,,,,,,,,,,,,,,,ST.US.US.PNC,,,,,0.0
HRTM,US7234841010,723484101,PNW,2048804,USD,N,US,,,,,,,,,,,,,,,ST.US.US.PNW,,,,,0.0
HRQA,CA7392391016,739239101,POW,2697701,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.POW,,,,,0.0
HRQM,CA7392391016,739239101,POW,2697701,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.POW,,,,,0.0
HRQN,CA7392391016,739239101,POW,2697701,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.POW,,,,,0.0
HRT0,CA7063271034,706327954,PPL,B4PT2P8,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.PPL,,,,,0.0
HRTM,CA7063271034,706327954,PPL,B4PT2P8,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.PPL,,,,,0.0
HRQA,CA7063271034,706327954,PPL,B4PT2P8,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.PPL,,,,,0.0
HRQM,CA7063271034,706327954,PPL,B4PT2P8,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.PPL,,,,,0.0
HRQN,CA7063271034,706327954,PPL,B4PT2P8,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.PPL,,,,,0.0
HRTG,US74460D1090,74460D109,PSA,2852533,USD,N,US,,,,,,,,,,,,,,,ST.US.US.PSA,,,,,0.0
HRTJ,BMG6964L2062,,PSFE,BPCPXY2,USD,N,US,,,,,,,,,,,,,,,ST.US.US.PSFE,,,,,0.0
HRTG,CH0018294154,,PSPN,B012877,CHF,N,CH,,,,,,,,,,,,,,,ST.CH.SX.PSPN,,,,,0.0
HRT0,US7185461040,718546104,PSX,B78C4Y8,USD,N,US,,,,,,,,,,,,,,,ST.US.US.PSX,,,,,0.0
HRQA,CA76131D1033,76131D103,QSR,BTF8CF0,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.QSR,,,,,0.0
HRQM,CA76131D1033,76131D103,QSR,BTF8CF0,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.QSR,,,,,0.0
HRQN,CA76131D1033,76131D103,QSR,BTF8CF0,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.QSR,,,,,0.0
HRQM,CA74935Q1072,74935Q107,RBA,BMWGTH9,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.RBA,,,,,0.0
HRQN,CA74935Q1072,74935Q107,RBA,BMWGTH9,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.RBA,,,,,0.0
HRTM,CA7751092007,775109200,RCI,2169051,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.RCI.B,,,,,0.0
HRQA,CA7751092007,775109200,RCI,2169051,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.RCI.B,,,,,0.0
HRTY,LR0008862868,,RCL,2754907,USD,N,US,,,,,,,,,,,,,,,ST.US.US.RCL,,,,,0.0
HRVG,LR0008862868,,RCL,2754907,USD,N,US,,,,,,,,,,,,,,,ST.US.US.RCL,,,,,0.0
HRQP,US75734B1008,75734B100,RDDT,BMVNLY2,USD,N,US,,,,,,,,,,,,,,,ST.US.US.RDDT,,,,,0.0
HRQ6,US75734B1008,75734B100,RDDT,BMVNLY2,USD,N,US,,,,,,,,,,,,,,,ST.US.US.RDDT,,,,,0.0
HRRA,CA41757H1010,41757H101,RDDY,BR53TF0,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.RDDY,,,,,0.0
HRTG,US7588491032,758849103,REG,2726177,USD,N,US,,,,,,,,,,,,,,,ST.US.US.REG,,,,,0.0
HRTH,US75886F1075,75886F107,REGN,2730190,USD,N,US,,,,,,,,,,,,,,,ST.US.US.REGN,,,,,0.0
HRTP,US7591EP1005,7591EP100,RF,B01R311,USD,N,US,,,,,,,,,,,,,,,ST.US.US.RF,,,,,0.0
HRTY,US78377T1079,78377T107,RHP,B8QV5C9,USD,N,US,,,,,,,,,,,,,,,ST.US.US.RHP,,,,,0.0
HRVG,US78377T1079,78377T107,RHP,B8QV5C9,USD,N,US,,,,,,,,,,,,,,,ST.US.US.RHP,,,,,0.0
HRTJ,US7672921050,767292105,RIOT,BD9F675,USD,N,US,,,,,,,,,,,,,,,ST.US.US.RIOT,,,,,0.0
HRQL,US7672921050,767292105,RIOT,BD9F675,USD,N,US,,,,,,,,,,,,,,,ST.US.US.RIOT,,,,,0.0
HRTX,GB00BNQMPN80,,RNW,BNQMPN8,USD,N,US,,,,,,,,,,,,,,,ST.US.US.RNW,,,,,0.0
HRTY,US75700L1089,75700L108,RRR,BYY9947,USD,N,US,,,,,,,,,,,,,,,ST.US.US.RRR,,,,,0.0
HRVG,US75700L1089,75700L108,RRR,BYY9947,USD,N,US,,,,,,,,,,,,,,,ST.US.US.RRR,,,,,0.0
HRVP,US7607591002,760759100,RSG,2262530,USD,N,US,,,,,,,,,,,,,,,ST.US.US.RSG,,,,,0.0
HRVP,US75513E1010,75513E101,RTX,BM5M5Y3,USD,N,US,,,,,,,,,,,,,,,ST.US.US.RTX,,,,,0.0
HRTX,US86771W1053,86771W105,RUN,BYXB1Y8,USD,N,US,,,,,,,,,,,,,,,ST.US.US.RUN,,,,,0.0
HRQA,CA7800871021,780087953,RY,2754383,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.RY,,,,,0.0
HRQM,CA7800871021,780087953,RY,2754383,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.RY,,,,,0.0
HRQN,CA7800871021,780087953,RY,2754383,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.RY,,,,,0.0
HRQ1,CA7800871021,780087953,RY,2754383,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.RY,,,,,0.0
HRQU,CA7800871021,780087953,RY,2754383,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.RY,,,,,0.0
HRCJ,CA7800871021,780087953,RY,2754383,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.RY,,,,,0.0
HRTJ,US8030542042,803054204,SAP,2775135,USD,N,US,,,,,,,,,,,,,,,ST.US.US.SAP,,,,,0.0
HRTX,NO0010715139,,SCATC,BQSSWW3,NOK,N,NO,,,,,,,,,,,,,,,ST.NO.OL.SCATC,,,,,0.0
HRVL,US8085248545,808524854,SCHR,B53TL94,USD,N,US,,,,,,,,,,,,,,,ST.US.US.SCHR,,,,,0.0
HRTM,CH0008742519,,SCMN,5533976,CHF,N,CH,,,,,,,,,,,,,,,ST.CH.SX.SCMN,,,,,0.0
HRTX,US83417M1045,83417M104,SEDG,BWC52Q6,USD,N,US,,,,,,,,,,,,,,,ST.US.US.SEDG,,,,,0.0
HRT0,US7802593050,780259305,SHEL,BPK3CG3,USD,N,US,,,,,,,,,,,,,,,ST.US.US.SHEL.A,,,,,0.0
HRT9,US7802593050,780259305,SHEL,BPK3CG3,USD,N,US,,,,,,,,,,,,,,,ST.US.US.SHEL.A,,,,,0.0
HRTX,US82489W1071,82489W107,SHLS,BMDJ085,USD,N,US,,,,,,,,,,,,,,,ST.US.US.SHLS,,,,,0.0
HRQ1,CA82509L1076,82509L958,SHOP,BX865C7,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.SHOP,,,,,0.0
HRQV,CA82509L1076,82509L958,SHOP,BX865C7,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.SHOP,,,,,0.0
HRTY,US8308791024,830879102,SKYW,2814210,USD,N,US,,,,,,,,,,,,,,,ST.US.US.SKYW,,,,,0.0
HRVG,US8308791024,830879102,SKYW,2814210,USD,N,US,,,,,,,,,,,,,,,ST.US.US.SKYW,,,,,0.0
HRT0,AN8068571086,806857108,SLB,2779201,USD,N,US,,,,,,,,,,,,,,,ST.US.US.SLB,,,,,0.0
HRQA,CA8667961053,866796956,SLF,2566124,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.SLF,,,,,0.0
HRQM,CA8667961053,866796956,SLF,2566124,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.SLF,,,,,0.0
HRQN,CA8667961053,866796956,SLF,2566124,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.SLF,,,,,0.0
HRTX,ES0165386014,,SLR,B1YVKJ4,EUR,N,ES,,,,,,,,,,,,,,,ST.ES.MA.SLR,,,,,0.0
HRQP,US83406F1021,83406F102,SOFI,BM8J4C2,USD,N,US,,,,,,,,,,,,,,,ST.US.US.SOFI,,,,,0.0
HRQ7,US83406F1021,83406F102,SOFI,BM8J4C2,USD,N,US,,,,,,,,,,,,,,,ST.US.US.SOFI,,,,,0.0
HRRA,CA41757F1053,41757F105,SOFY,BR53S97,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.SOFY,,,,,0.0
HRTG,US8288061091,828806109,SPG,2812452,USD,N,US,,,,,,,,,,,,,,,ST.US.US.SPG,,,,,0.0
HRTG,US85254J1025,85254J102,STAG,B64BRQ5,USD,N,US,,,,,,,,,,,,,,,ST.US.US.STAG,,,,,0.0
HRQM,CA85472N1096,85472N109,STN,2854238,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.STN,,,,,0.0
HRQN,CA85472N1096,85472N109,STN,2854238,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.STN,,,,,0.0
HR21,IE00BKVD2N49,G7997R103,STX,BKVD2N4,USD,N,US,,,,,,,,,,,,,,,ST.US.US.STX,,,,,0.0
HRT0,CA8672241079,867224107,SU,B3NB1P2,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.SU,,,,,0.0
HRQA,CA8672241079,867224107,SU,B3NB1P2,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.SU,,,,,0.0
HRQM,CA8672241079,867224107,SU,B3NB1P2,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.SU,,,,,0.0
HRQN,CA8672241079,867224107,SU,B3NB1P2,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.SU,,,,,0.0
HRQ1,CA8672241079,867224107,SU,B3NB1P2,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.SU,,,,,0.0
HRQX,CA8672241079,867224107,SU,B3NB1P2,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.SU,,,,,0.0
HRTG,US8666741041,866674104,SUI,2860257,USD,N,US,,,,,,,,,,,,,,,ST.US.US.SUI,,,,,0.0
HRTY,US8666741041,866674104,SUI,2860257,USD,N,US,,,,,,,,,,,,,,,ST.US.US.SUI,,,,,0.0
HRVG,US8666741041,866674104,SUI,2860257,USD,N,US,,,,,,,,,,,,,,,ST.US.US.SUI,,,,,0.0
HRTM,GB00B1FH8J72,,SVT,B1FH8J7,GBP,N,GB,,,,,,,,,,,,,,,ST.GB.L.SVT,,,,,0.0
HRTH,US8636671013,863667101,SYK,2853688,USD,N,US,,,,,,,,,,,,,,,ST.US.US.SYK,,,,,0.0
HRQM,CA87971M1032,87971M962,T,2381093,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.T,,,,,0.0
HRQN,CA87971M1032,87971M962,T,2381093,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.T,,,,,0.0
HRQZ,CA87971M1032,87971M962,T,2381093,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.T,,,,,0.0
HRQ1,CA87971M1032,87971M962,T,2381093,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.T,,,,,0.0
HRTM,US00206R1023,00206R102,T,2831811,USD,N,US,,,,,,,,,,,,,,,ST.US.US.T,,,,,0.0
HR21,CA41753K1084,41753K108,TBIL,BPX4X04,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.TBIL,,,,,0.0
HRTH,CA41753K1084,41753K108,TBIL,BPX4X04,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.TBIL,,,,,0.0
HRT9,CA41753K1084,41753K108,TBIL,BPX4X04,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.TBIL,,,,,0.0
HRTP,CA41753K1084,41753K108,TBIL,BPX4X04,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.TBIL,,,,,0.0
HRTM,CA41753K1084,41753K108,TBIL,BPX4X04,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.TBIL,,,,,0.0
HRQA,CA41753K1084,41753K108,TBIL,BPX4X04,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.TBIL,,,,,0.0
HRAS,CA41753K1084,41753K108,TBIL,BPX4X04,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.TBIL,,,,,0.0
HRVN,CA41753K1084,41753K108,TBIL,BPX4X04,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.TBIL,,,,,0.0
HRVO,CA41753K1084,41753K108,TBIL,BPX4X04,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.TBIL,,,,,0.0
HRCL,CA41753K1084,41753K108,TBIL,BPX4X04,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.TBIL,,,,,0.0
HRCJ,CA41753K1084,41753K108,TBIL,BPX4X04,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.TBIL,,,,,0.0
HRQA,CA8911605092,891160954,TD,2897222,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.TD,,,,,0.0
HRQM,CA8911605092,891160954,TD,2897222,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.TD,,,,,0.0
HRQN,CA8911605092,891160954,TD,2897222,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.TD,,,,,0.0
HRQ1,CA8911605092,891160954,TD,2897222,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.TD,,,,,0.0
HRQW,CA8911605092,891160954,TD,2897222,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.TD,,,,,0.0
HRCJ,CA8911605092,891160954,TD,2897222,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.TD,,,,,0.0
HRTX,US35834F1049,35834F104,TE,BSKPBK7,USD,N,US,,,,,,,,,,,,,,,ST.US.US.TE,,,,,0.0
HRTM,NO0010063308,,TEL,4732495,NOK,N,NO,,,,,,,,,,,,,,,ST.NO.OL.TEL,,,,,0.0
HRTM,SE0000667925,,TELIA,5978384,SEK,N,SE,,,,,,,,,,,,,,,ST.SE.ST.TELIA,,,,,0.0
HRTP,US89832Q1094,89832Q109,TFC,BKP7287,USD,N,US,,,,,,,,,,,,,,,ST.US.US.TFC,,,,,0.0
HRAS,US4642886539,464288653,TLH,B1MYR61,USD,N,US,,,,,,,,,,,,,,,ST.US.US.TLH,,,,,0.0
HRAS,US4642874329,464287432,TLT,2971546,USD,N,US,,,,,,,,,,,,,,,ST.US.US.TLT,,,,,0.0
HRTH,US8835561023,883556102,TMO,2886907,USD,N,US,,,,,,,,,,,,,,,ST.US.US.TMO,,,,,0.0
HRQM,CA89156V1067,89156V106,TOU,B3QJ0H8,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.TOU,,,,,0.0
HRQN,CA89156V1067,89156V106,TOU,B3QJ0H8,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.TOU,,,,,0.0
HRQM,CA8849038085,884903808,TRI,BPLLTY3,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.TRI,,,,,0.0
HRQN,CA8849038085,884903808,TRI,BPLLTY3,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.TRI,,,,,0.0
HRT0,CA87807B1076,87807B107,TRP,BJMY6G0,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.TRP,,,,,0.0
HRTM,CA87807B1076,87807B107,TRP,BJMY6G0,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.TRP,,,,,0.0
HRQA,CA87807B1076,87807B107,TRP,BJMY6G0,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.TRP,,,,,0.0
HRQM,CA87807B1076,87807B107,TRP,BJMY6G0,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.TRP,,,,,0.0
HRQN,CA87807B1076,87807B107,TRP,BJMY6G0,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.TRP,,,,,0.0
HRAX,CA4179071028,417907102,TRVI,BNLYV75,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.TRVI,,,,,0.0
HRVF,CA4179071028,417907102,TRVI,BNLYV75,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.TRVI,,,,,0.0
HRVN,CA4179071028,417907102,TRVI,BNLYV75,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.TRVI,,,,,0.0
HRVO,CA4179071028,417907102,TRVI,BNLYV75,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.TRVI,,,,,0.0
HRV1,US88160R1014,88160R101,TSLA,B616C79,USD,N,US,,,,,,,,,,,,,,,ST.US.US.TSLA,,,,,0.0
HRQP,US88160R1014,88160R101,TSLA,B616C79,USD,N,US,,,,,,,,,,,,,,,ST.US.US.TSLA,,,,,0.0
HRRA,CA41756Q1028,41756Q102,TSLY,BTGTS09,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.TSLY,,,,,0.0
HRT0,FR0000120271,F92124100,TTE,B15CVJ3,USD,N,US,,,,,,,,,,,,,,,ST.US.US.TTE,,,,,0.0
HR21,US8825081040,882508104,TXN,2885409,USD,N,US,,,,,,,,,,,,,,,ST.US.US.TXN,,,,,0.0
HRVP,US8832031012,883203101,TXT,2885937,USD,N,US,,,,,,,,,,,,,,,ST.US.US.TXT,,,,,0.0
HRTY,US9100471096,910047109,UAL,B4QG225,USD,N,US,,,,,,,,,,,,,,,ST.US.US.UAL,,,,,0.0
HRVG,US9100471096,910047109,UAL,B4QG225,USD,N,US,,,,,,,,,,,,,,,ST.US.US.UAL,,,,,0.0
HRVP,US90353T1007,90353T100,UBER,BK6N347,USD,N,US,,,,,,,,,,,,,,,ST.US.US.UBER,,,,,0.0
HRTG,US9026531049,902653104,UDR,2727910,USD,N,US,,,,,,,,,,,,,,,ST.US.US.UDR,,,,,0.0
HRTH,US91324P1021,91324P102,UNH,2917766,USD,N,US,,,,,,,,,,,,,,,ST.US.US.UNH,,,,,0.0
HRT9,US91324P1021,91324P102,UNH,2917766,USD,N,US,,,,,,,,,,,,,,,ST.US.US.UNH,,,,,0.0
HRVP,US9078181081,907818108,UNP,2914734,USD,N,US,,,,,,,,,,,,,,,ST.US.US.UNP,,,,,0.0
HRVP,US9113121068,911312106,UPS,2517382,USD,N,US,,,,,,,,,,,,,,,ST.US.US.UPS,,,,,0.0
HRVP,US9113631090,911363109,URI,2134781,USD,N,US,,,,,,,,,,,,,,,ST.US.US.URI,,,,,0.0
HRTP,US9029733048,902973304,USB,2736035,USD,N,US,,,,,,,,,,,,,,,ST.US.US.USB,,,,,0.0
HRTG,GB0006928617,,UTG,0692861,GBP,N,GB,,,,,,,,,,,,,,,ST.GB.L.UTG,,,,,0.0
HRTM,GB00B39J2M42,B39J2M903,UU,B39J2M4,GBP,N,GB,,,,,,,,,,,,,,,ST.GB.L.UU,,,,,0.0
HRT9,US92826C8394,92826C839,V,B2PZN04,USD,N,US,,,,,,,,,,,,,,,ST.US.US.V,,,,,0.0
HRTJ,US92826C8394,92826C839,V,B2PZN04,USD,N,US,,,,,,,,,,,,,,,ST.US.US.V,,,,,0.0
HRTX,DE000A0JL9W6,,VBK,B1FQQK1,EUR,N,DE,,,,,,,,,,,,,,,ST.DE.DE.VBK,,,,,0.0
HRTM,AT0000746409,,VER,4661607,EUR,N,AT,,,,,,,,,,,,,,,ST.AT.VI.VER,,,,,0.0
HRTX,AT0000746409,,VER,4661607,EUR,N,AT,,,,,,,,,,,,,,,ST.AT.VI.VER,,,,,0.0
HRVL,US92206C7065,92206C706,VGIT,B4K0KC9,USD,N,US,,,,,,,,,,,,,,,ST.US.US.VGIT,,,,,0.0
HRAS,US92206C8477,92206C847,VGLT,B4NHMR6,USD,N,US,,,,,,,,,,,,,,,ST.US.US.VGLT,,,,,0.0
HRTY,US9256521090,925652109,VICI,BYWH073,USD,N,US,,,,,,,,,,,,,,,ST.US.US.VICI,,,,,0.0
HRVG,US9256521090,925652109,VICI,BYWH073,USD,N,US,,,,,,,,,,,,,,,ST.US.US.VICI,,,,,0.0
HRTM,FR0000124141,403187909,VIE,4031879,EUR,N,FR,,,,,,,,,,,,,,,ST.FR.PA.VIE,,,,,0.0
HRTY,BMG93A5A1010,,VIK,BRDXKH1,USD,N,US,,,,,,,,,,,,,,,ST.US.US.VIK,,,,,0.0
HRVG,BMG93A5A1010,,VIK,BRDXKH1,USD,N,US,,,,,,,,,,,,,,,ST.US.US.VIK,,,,,0.0
HRT0,US91913Y1001,91913Y100,VLO,2041364,USD,N,US,,,,,,,,,,,,,,,ST.US.US.VLO,,,,,0.0
