FundID,ISIN,CUSIP,Ticker,SEDOL,Currency,Country Restriction,Trade Country,IDENTIFIER,CIN,SSC_ASSET_ID,ROUND LOT,TIP FACTOR,PAR,INTEREST RATE,MATURITY DATE,FUND TICKER,FUND NAME,BASKET DATE,CORPORATE ACTION FACTOR,INTEREST FACTOR,SUPPRESSPRICE,SUPPLEMENTAL_ID_1,SUPPLEMENTAL_ID_2,RIC,BBG,DERIV_TYPE,Basket Shares
HRQM,CA1363751027,136375961,CNR,2180632,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.CNR,,,,,0.0
HRQN,CA1363751027,136375961,CNR,2180632,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.CNR,,,,,0.0
HRRA,CA4179081001,417908100,CNYE,BTXWBG8,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.CNYE,,,,,0.0
HRTJ,US19260Q1076,19260Q107,COIN,BMC9P69,USD,N,US,,,,,,,,,,,,,,,ST.US.US.COIN,,,,,0.0
HRV2,US19260Q1076,19260Q107,COIN,BMC9P69,USD,N,US,,,,,,,,,,,,,,,ST.US.US.COIN,,,,,0.0
HRQH,US19260Q1076,19260Q107,COIN,BMC9P69,USD,N,US,,,,,,,,,,,,,,,ST.US.US.COIN,,,,,0.0
HRQL,US19260Q1076,19260Q107,COIN,BMC9P69,USD,N,US,,,,,,,,,,,,,,,ST.US.US.COIN,,,,,0.0
HRQP,US19260Q1076,19260Q107,COIN,BMC9P69,USD,N,US,,,,,,,,,,,,,,,ST.US.US.COIN,,,,,0.0
HRT0,US20825C1045,20825C104,COP,2685717,USD,N,US,,,,,,,,,,,,,,,ST.US.US.COP,,,,,0.0
HRTJ,US21874A1060,21874A106,CORZ,BN70TG2,USD,N,US,,,,,,,,,,,,,,,ST.US.US.CORZ,,,,,0.0
HRQL,US21874A1060,21874A106,CORZ,BN70TG2,USD,N,US,,,,,,,,,,,,,,,ST.US.US.CORZ,,,,,0.0
HRV6,US22160K1051,22160K105,COST,2701271,USD,N,US,,,,,,,,,,,,,,,ST.US.US.COST,,,,,0.0
HRQP,US22160K1051,22160K105,COST,2701271,USD,N,US,,,,,,,,,,,,,,,ST.US.US.COST,,,,,0.0
HRRA,CA4179141086,417914108,COSY,BTXWBD5,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.COSY,,,,,0.0
HRVP,CA13646K1084,13646K108,CP,BMBQR09,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.CP,,,,,0.0
HRQM,CA13646K1084,13646K108,CP,BMBQR09,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.CP,,,,,0.0
HRQN,CA13646K1084,13646K108,CP,BMBQR09,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.CP,,,,,0.0
HRTY,PAP310761054,,CPA,B0TNJH9,USD,N,US,,,,,,,,,,,,,,,ST.US.N.CPA,,,,,0.0
HRVG,PAP310761054,,CPA,B0TNJH9,USD,N,US,,,,,,,,,,,,,,,ST.US.N.CPA,,,,,0.0
HRTG,US1331311027,133131102,CPT,2166320,USD,N,US,,,,,,,,,,,,,,,ST.US.US.CPT,,,,,0.0
HRTJ,US1725731079,172573107,CRCL,BL6K237,USD,N,US,,,,,,,,,,,,,,,ST.US.US.CRCL,,,,,0.0
HRQP,US1725731079,172573107,CRCL,BL6K237,USD,N,US,,,,,,,,,,,,,,,ST.US.US.CRCL,,,,,0.0
HRQ5,US1725731079,172573107,CRCL,BL6K237,USD,N,US,,,,,,,,,,,,,,,ST.US.US.CRCL,,,,,0.0
HRRA,CA41757K1049,41757K104,CRCY,BR53SW0,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.CRCY,,,,,0.0
HR21,US79466L3024,79466L302,CRM,2310525,USD,N,US,,,,,,,,,,,,,,,ST.US.US.CRM,,,,,0.0
HRQP,US22788C1053,22788C105,CRWD,BJJP138,USD,N,US,,,,,,,,,,,,,,,ST.US.US.CRWD,,,,,0.0
HRA8,US22788C1053,22788C105,CRWD,BJJP138,USD,N,US,,,,,,,,,,,,,,,ST.US.US.CRWD,,,,,0.0
HRRA,CA4179321001,417932100,CRWY,BSSBSG2,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.CRWY,,,,,0.0
HR21,US17275R1023,17275R102,CSCO,2198163,USD,N,US,,,,,,,,,,,,,,,ST.US.US.CSCO,,,,,0.0
HRT9,US17275R1023,17275R102,CSCO,2198163,USD,N,US,,,,,,,,,,,,,,,ST.US.US.CSCO,,,,,0.0
HRTX,CA1366351098,136635109,CSIQ,B1GKCH1,USD,N,US,,,,,,,,,,,,,,,ST.US.US.CSIQ,,,,,0.0
HRQM,CA21037X1006,21037X100,CSU,B15C4L6,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.CSU,,,,,0.0
HRQN,CA21037X1006,21037X100,CSU,B15C4L6,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.CSU,,,,,0.0
HRVJ,CA1350Z7DV33,1350Z7DV3,CTB,BTFZ541,CAD,N,CA,,,,,,,,,,,,,,,GB.CA.UN.CTB.0%20260225,,,,,0.0
HRVJ,CA1350Z7EG56,1350Z7EG5,CTB,,CAD,N,CA,,,,,,,,,,,,,,,GB.CA.UN.CTB.0%20260311,,,,,0.0
HRVJ,CA1350Z7DY71,1350Z7DY7,CTB,2897608,CAD,N,CA,,,,,,,,,,,,,,,GB.CA.UN.CTB.0%20260325,,,,,0.0
HRVJ,CA1350Z7EJ95,1350Z7EJ9,CTB,,CAD,N,CA,,,,,,,,,,,,,,,GB.CA.UN.CTB.0%20260408,,,,,0.0
HRVJ,CA1350Z7D351,1350Z7D35,CTB,,CAD,N,CA,,,,,,,,,,,,,,,GB.CA.UN.CTB.0%20260422,,,,,0.0
HRVJ,CA1350Z7EL42,1350Z7EL4,CTB,,CAD,N,CA,,,,,,,,,,,,,,,GB.CA.UN.CTB.0%20260506,,,,,0.0
HRCL,CA1350Z7EQ39,1350Z7EQ3,CTB,,CAD,N,CA,,,,,,,,,,,,,,,GB.CA.UN.CTB.0%20260702,,,,,0.0
HRCJ,CA1350Z7EQ39,1350Z7EQ3,CTB,,CAD,N,CA,,,,,,,,,,,,,,,GB.CA.UN.CTB.0%20260702,,,,,0.0
HRQA,CA1367178326,136717832,CU,2172639,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.CU,,,,,0.0
HRQA,CA15135U1093,15135U109,CVE,B57FG04,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.CVE,,,,,0.0
HRT0,US1667641005,166764100,CVX,2838555,USD,N,US,,,,,,,,,,,,,,,ST.US.US.CVX,,,,,0.0
HRTY,US12769G1004,12769G100,CZR,BMWWGB0,USD,N,US,,,,,,,,,,,,,,,ST.US.US.CZR,,,,,0.0
HRVG,US12769G1004,12769G100,CZR,BMWWGB0,USD,N,US,,,,,,,,,,,,,,,ST.US.US.CZR,,,,,0.0
HRTM,US25746U1097,25746U109,D,2542049,USD,N,US,,,,,,,,,,,,,,,ST.US.US.D,,,,,0.0
HRTY,US2473617023,247361702,DAL,B1W9D46,USD,N,US,,,,,,,,,,,,,,,ST.US.US.DAL,,,,,0.0
HRVG,US2473617023,247361702,DAL,B1W9D46,USD,N,US,,,,,,,,,,,,,,,ST.US.US.DAL,,,,,0.0
HRVP,US2473617023,247361702,DAL,B1W9D46,USD,N,US,,,,,,,,,,,,,,,ST.US.US.DAL,,,,,0.0
HRVP,US2441991054,244199105,DE,2261203,USD,N,US,,,,,,,,,,,,,,,ST.US.US.DE,,,,,0.0
HRTJ,CA2449161025,244916102,DEFI,BRF2JC4,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.DEFI,,,,,0.0
HRTJ,US47100L3015,47100L301,DFDV,BT6QHB4,USD,N,US,,,,,,,,,,,,,,,ST.US.US.DFDV,,,,,0.0
HRTJ,US47100L1118,47100L111,DFDVW,BV9F1Z4,USD,N,US,,,,,,,,,,,,,,,WA.US.US.DFDVW.22-5.20280121,,,,,0.0
HRTJ,CA25380B1022,25380B102,DGX,BMHDHM6,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.DGX,,,,,0.0
HRTH,US2358511028,235851102,DHR,2250870,USD,N,US,,,,,,,,,,,,,,,ST.US.US.DHR,,,,,0.0
HRTG,US2538681030,253868103,DLR,B03GQS4,USD,N,US,,,,,,,,,,,,,,,ST.US.US.DLR,,,,,0.0
HRTJ,CA23345B2003,23345B200,DMGI,BFY8PD2,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.DMGI,,,,,0.0
HRTG,US42250P1030,42250P103,DOC,BJBLRK3,USD,N,US,,,,,,,,,,,,,,,ST.US.US.DOC,,,,,0.0
HRQM,CA25675T1075,25675T107,DOL,B4TP9G2,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.DOL,,,,,0.0
HRQN,CA25675T1075,25675T107,DOL,B4TP9G2,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.DOL,,,,,0.0
HRTF,CA26139R1091,26139R109,DPM,BPCR7W4,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.DPM,,,,,0.0
HRTX,US23703Q2030,23703Q203,DQ,B953PM3,USD,N,US,,,,,,,,,,,,,,,ST.US.US.DQ,,,,,0.0
HRTX,GB00B1VNSX38,,DRX,B1VNSX3,GBP,N,GB,,,,,,,,,,,,,,,ST.GB.L.DRX,,,,,0.0
HRQM,CA2499061083,249906108,DSG,2141941,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.DSG,,,,,0.0
HRQN,CA2499061083,249906108,DSG,2141941,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.DSG,,,,,0.0
HRT0,US26874R1086,26874R108,E,2297435,USD,N,US,,,,,,,,,,,,,,,ST.US.US.E,,,,,0.0
HRTX,ES0127797019,,EDPR,B39GNW2,EUR,N,PT,,,,,,,,,,,,,,,ST.PT.LS.EDPR,,,,,0.0
HRTF,GB00BL6K5J42,,EDV,BL6K5J4,GBP,N,GB,,,,,,,,,,,,,,,ST.GB.L.EDV,,,,,0.0
HRAS,US9219107094,921910709,EDV,B29XS10,USD,N,US,,,,,,,,,,,,,,,ST.US.US.EDV,,,,,0.0
HRTM,US2810201077,281020107,EIX,2829515,USD,N,US,,,,,,,,,,,,,,,ST.US.US.EIX,,,,,0.0
HRTF,CA2849025093,284902509,ELD,BHZJ5Y9,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.ELD,,,,,0.0
HRTH,US0367521038,036752103,ELV,BSPHGL4,USD,N,US,,,,,,,,,,,,,,,ST.US.US.ELV,,,,,0.0
HRTM,CA2908761018,290876101,EMA,2650050,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.EMA,,,,,0.0
HRQA,CA2908761018,290876101,EMA,2650050,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.EMA,,,,,0.0
HRQM,CA2908761018,290876101,EMA,2650050,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.EMA,,,,,0.0
HRQN,CA2908761018,290876101,EMA,2650050,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.EMA,,,,,0.0
HRT0,CA29250N1050,29250N956,ENB,2466149,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.ENB,,,,,0.0
HRTM,CA29250N1050,29250N956,ENB,2466149,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.ENB,,,,,0.0
HRQA,CA29250N1050,29250N956,ENB,2466149,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.ENB,,,,,0.0
HRQM,CA29250N1050,29250N956,ENB,2466149,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.ENB,,,,,0.0
HRQN,CA29250N1050,29250N956,ENB,2466149,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.ENB,,,,,0.0
HRQ1,CA29250N1050,29250N956,ENB,2466149,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.ENB,,,,,0.0
HRQS,CA29250N1050,29250N956,ENB,2466149,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.ENB,,,,,0.0
HRTX,US29355A1079,29355A107,ENPH,B65SQW4,USD,N,US,,,,,,,,,,,,,,,ST.US.US.ENPH,,,,,0.0
HRTX,US29275Y1029,29275Y102,ENS,B020GQ5,USD,N,US,,,,,,,,,,,,,,,ST.US.US.ENS,,,,,0.0
HRT0,US26875P1012,26875P101,EOG,2318024,USD,N,US,,,,,,,,,,,,,,,ST.US.US.EOG,,,,,0.0
HRTX,US29415C1018,29415C101,EOSE,BN7KCQ3,USD,N,US,,,,,,,,,,,,,,,ST.US.US.EOSE,,,,,0.0
HRT0,US29446M1027,29446M102,EQNR,BF4K3J0,USD,N,US,,,,,,,,,,,,,,,ST.US.US.EQNR,,,,,0.0
HRTF,CA29446Y5020,29446Y502,EQX,BKLNP13,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.EQX,,,,,0.0
HRTX,IT0001157020,,ERG,5337093,EUR,N,IT,,,,,,,,,,,,,,,ST.IT.MI.ERG,,,,,0.0
HRTM,US30040W1080,30040W108,ES,BVVN4Q8,USD,N,US,,,,,,,,,,,,,,,ST.US.US.ES,,,,,0.0
HRVP,IE00B8KQN827,,ETN,B8KQN82,USD,N,US,,,,,,,,,,,,,,,ST.US.US.ETN,,,,,0.0
HRTF,AU000000EVN4,,EVN,B3X0F91,AUD,N,AU,,,,,,,,,,,,,,,ST.AU.AX.EVN,,,,,0.0
HRTJ,US30209R1068,30209R106,EXOD,BNZJKK2,USD,N,US,,,,,,,,,,,,,,,ST.US.US.EXOD,,,,,0.0
HRTY,US30212P3038,30212P303,EXPE,B748CK2,USD,N,US,,,,,,,,,,,,,,,ST.US.US.EXPE,,,,,0.0
HRVG,US30212P3038,30212P303,EXPE,B748CK2,USD,N,US,,,,,,,,,,,,,,,ST.US.US.EXPE,,,,,0.0
HRVP,US3119001044,311900104,FAST,2332262,USD,N,US,,,,,,,,,,,,,,,ST.US.US.FAST,,,,,0.0
HRTP,US31946M1036,31946M103,FCNCA,2355582,USD,N,US,,,,,,,,,,,,,,,ST.US.US.FCNCA,,,,,0.0
HRTM,US3379321074,337932107,FE,2100920,USD,N,US,,,,,,,,,,,,,,,ST.US.US.FE,,,,,0.0
HRQM,CA3039011026,303901102,FFH,2566351,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.FFH,,,,,0.0
HRQN,CA3039011026,303901102,FFH,2566351,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.FFH,,,,,0.0
HRTP,US3167731005,316773100,FITB,2336747,USD,N,US,,,,,,,,,,,,,,,ST.US.US.FITB,,,,,0.0
HRTJ,US29103K1007,29103K100,FLD,BN2S4D3,USD,N,US,,,,,,,,,,,,,,,ST.US.US.FLD,,,,,0.0
HRTX,US34379V1035,34379V103,FLNC,BMXC0N9,USD,N,US,,,,,,,,,,,,,,,ST.US.US.FLNC,,,,,0.0
HRQM,CA3518581051,351858105,FNV,B29NF31,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.FNV,,,,,0.0
HRQN,CA3518581051,351858105,FNV,B29NF31,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.FNV,,,,,0.0
HRTM,FI0009007132,,FORTUM,5579550,EUR,N,FI,,,,,,,,,,,,,,,ST.FI.HE.FORTUM,,,,,0.0
HRTX,US3364331070,336433107,FSLR,B1HMF22,USD,N,US,,,,,,,,,,,,,,,ST.US.US.FSLR,,,,,0.0
HRQA,CA3495531079,349553107,FTS,2347200,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.FTS,,,,,0.0
HRQM,CA3495531079,349553107,FTS,2347200,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.FTS,,,,,0.0
HRQN,CA3495531079,349553107,FTS,2347200,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.FTS,,,,,0.0
HRTJ,KYG1152A1040,,FUFU,BRC73W0,USD,N,US,,,,,,,,,,,,,,,ST.US.US.FUFU,,,,,0.0
HRVP,US3695501086,369550108,GD,2365161,USD,N,US,,,,,,,,,,,,,,,ST.US.US.GD,,,,,0.0
HRVP,US3696043013,369604301,GE,BL59CR9,USD,N,US,,,,,,,,,,,,,,,ST.US.US.GE,,,,,0.0
HRCL,US3696043013,369604301,GE,BL59CR9,USD,N,US,,,,,,,,,,,,,,,ST.US.US.GE,,,,,0.0
HRVP,US36828A1016,36828A101,GEV,BP6H4Y1,USD,N,US,,,,,,,,,,,,,,,ST.US.US.GEV,,,,,0.0
HRQM,CA12532H1047,39945C109,GIB,BJ2L575,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.GIB.A,,,,,0.0
HRQN,CA12532H1047,39945C109,GIB,BJ2L575,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.GIB.A,,,,,0.0
HRTJ,US36317J2096,36317J209,GLXY,BV98249,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.GLXY,,,,,0.0
HRQL,US36317J2096,36317J209,GLXY,BV98249,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.GLXY,,,,,0.0
HRTG,AU000000GMG2,,GMG,B03FYZ4,AUD,N,AU,,,,,,,,,,,,,,,ST.AU.AX.GMG,,,,,0.0
HRTF,CA36270K1021,36270K102,GMIN,BSWW128,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.GMIN,,,,,0.0
HRRA,CA41751X1024,41751X102,GOGY,BTXWBB3,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.GOGY,,,,,0.0
HR21,US02079K3059,02079K305,GOOGL,BYVY8G0,USD,N,US,,,,,,,,,,,,,,,ST.US.US.GOOGL,,,,,0.0
HRT9,US02079K3059,02079K305,GOOGL,BYVY8G0,USD,N,US,,,,,,,,,,,,,,,ST.US.US.GOOGL,,,,,0.0
HRV7,US02079K3059,02079K305,GOOGL,BYVY8G0,USD,N,US,,,,,,,,,,,,,,,ST.US.US.GOOGL,,,,,0.0
HRQP,US02079K3059,02079K305,GOOGL,BYVY8G0,USD,N,US,,,,,,,,,,,,,,,ST.US.US.GOOGL,,,,,0.0
HRCL,US02079K3059,02079K305,GOOGL,BYVY8G0,USD,N,US,,,,,,,,,,,,,,,ST.US.US.GOOGL,,,,,0.0
HRTX,ES0105079000,,GRE,BZ2JBQ2,EUR,N,ES,,,,,,,,,,,,,,,ST.ES.MA.GRE,,,,,0.0
HRTP,US38141G1040,38141G104,GS,2407966,USD,N,US,,,,,,,,,,,,,,,ST.US.US.GS,,,,,0.0
HRCL,US38141G1040,38141G104,GS,2407966,USD,N,US,,,,,,,,,,,,,,,ST.US.US.GS,,,,,0.0
HRTS,US37733W2044,37733W204,GSK,BMTZ571,USD,N,US,,,,,,,,,,,,,,,ST.US.US.GSK,,,,,0.0
HRTG,US3742971092,374297109,GTY,2698146,USD,N,US,,,,,,,,,,,,,,,ST.US.US.GTY,,,,,0.0
HRQA,CA39138C1068,39138C957,GWO,2384951,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.GWO,,,,,0.0
HRQM,CA4488112083,448811208,H,BYYXJY9,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.H,,,,,0.0
HRQN,CA4488112083,448811208,H,BYYXJY9,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.H,,,,,0.0
HRTY,US4485791028,448579102,H,B5B82X4,USD,N,US,,,,,,,,,,,,,,,ST.US.US.H,,,,,0.0
HRVG,US4485791028,448579102,H,B5B82X4,USD,N,US,,,,,,,,,,,,,,,ST.US.US.H,,,,,0.0
HRTP,US4461501045,446150104,HBAN,2445966,USD,N,US,,,,,,,,,,,,,,,ST.US.US.HBAN,,,,,0.0
HRAX,CA41753L1067,41753L106,HBF,BFXHBR6,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HBF,,,,,0.0
HRVF,CA41753L1067,41753L106,HBF,BFXHBR6,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HBF,,,,,0.0
HRVN,CA41753L1067,41753L106,HBF,BFXHBR6,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HBF,,,,,0.0
HRVO,CA41753L1067,41753L106,HBF,BFXHBR6,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HBF,,,,,0.0
HRAX,CA41757M1005,41757M100,HHIH,BS1LF68,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HHIH,,,,,0.0
HRVF,CA41757M1005,41757M100,HHIH,BS1LF68,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HHIH,,,,,0.0
HRVN,CA41757M1005,41757M100,HHIH,BS1LF68,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HHIH,,,,,0.0
HRVO,CA41757M1005,41757M100,HHIH,BS1LF68,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HHIH,,,,,0.0
HRAX,CA41755F1071,41755F107,HHL,BFXHBY3,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HHL,,,,,0.0
HRA1,CA41755F1071,41755F107,HHL,BFXHBY3,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HHL,,,,,0.0
HRVF,CA41755F1071,41755F107,HHL,BFXHBY3,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HHL,,,,,0.0
HRVN,CA41755F1071,41755F107,HHL,BFXHBY3,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HHL,,,,,0.0
HRVO,CA41755F1071,41755F107,HHL,BFXHBY3,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HHL,,,,,0.0
HRAX,CA4179251042,417925104,HIND,BPBSC67,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HIND,,,,,0.0
HRVF,CA4179251042,417925104,HIND,BPBSC67,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HIND,,,,,0.0
HRVN,CA4179251042,417925104,HIND,BPBSC67,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HIND,,,,,0.0
HRVO,CA4179251042,417925104,HIND,BPBSC67,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HIND,,,,,0.0
HRTJ,CA4339211035,433921103,HIVE,BM9HHB5,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.V.HIVE,,,,,0.0
HRTG,US4312841087,431284108,HIW,2420640,USD,N,US,,,,,,,,,,,,,,,ST.US.US.HIW,,,,,0.0
HRAX,CA41756V1013,41756V101,HLIF,BN33PG7,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HLIF,,,,,0.0
HRVF,CA41756V1013,41756V101,HLIF,BN33PG7,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HLIF,,,,,0.0
HRVN,CA41756V1013,41756V101,HLIF,BN33PG7,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HLIF,,,,,0.0
HRVO,CA41756V1013,41756V101,HLIF,BN33PG7,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HLIF,,,,,0.0
HRTY,US43300A2033,43300A203,HLT,BYVMW06,USD,N,US,,,,,,,,,,,,,,,ST.US.US.HLT,,,,,0.0
HRVG,US43300A2033,43300A203,HLT,BYVMW06,USD,N,US,,,,,,,,,,,,,,,ST.US.US.HLT,,,,,0.0
HRTJ,CA83411A2056,83411A205,HODL,BSNMNY3,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HODL,,,,,0.0
HRRA,CA41757D1006,41757D100,HODY,BR53SM0,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HODY,,,,,0.0
HRTJ,US7707001027,770700102,HOOD,BP0TQN6,USD,N,US,,,,,,,,,,,,,,,ST.US.US.HOOD,,,,,0.0
HRQL,US7707001027,770700102,HOOD,BP0TQN6,USD,N,US,,,,,,,,,,,,,,,ST.US.US.HOOD,,,,,0.0
HRQP,US7707001027,770700102,HOOD,BP0TQN6,USD,N,US,,,,,,,,,,,,,,,ST.US.US.HOOD,,,,,0.0
HRQ4,US7707001027,770700102,HOOD,BP0TQN6,USD,N,US,,,,,,,,,,,,,,,ST.US.US.HOOD,,,,,0.0
HRVN,CA41754J2092,41754J209,HPYM,BPX4WW9,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HPYM,,,,,0.0
HRVO,CA41754J2092,41754J209,HPYM,BPX4WW9,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HPYM,,,,,0.0
HRVN,CA4179221011,417922101,HPYT,BRRD6Q8,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HPYT,,,,,0.0
HRVO,CA4179221011,417922101,HPYT,BRRD6Q8,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HPYT,,,,,0.0
HRTY,US44107P1049,44107P104,HST,2567503,USD,N,US,,,,,,,,,,,,,,,ST.US.US.HST,,,,,0.0
HRVG,US44107P1049,44107P104,HST,2567503,USD,N,US,,,,,,,,,,,,,,,ST.US.US.HST,,,,,0.0
HRAX,CA41755D1024,41755D102,HTA,BFXHC06,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HTA,,,,,0.0
HRA3,CA41755D1024,41755D102,HTA,BFXHC06,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HTA,,,,,0.0
HRVF,CA41755D1024,41755D102,HTA,BFXHC06,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HTA,,,,,0.0
HRVN,CA41755D1024,41755D102,HTA,BFXHC06,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HTA,,,,,0.0
HRVO,CA41755D1024,41755D102,HTA,BFXHC06,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HTA,,,,,0.0
HRAX,CA41755H1038,41755H103,HUBL,BF3SRY8,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HUBL,,,,,0.0
HRVF,CA41755H1038,41755H103,HUBL,BF3SRY8,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HUBL,,,,,0.0
HRVN,CA41755H1038,41755H103,HUBL,BF3SRY8,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HUBL,,,,,0.0
HRVO,CA41755H1038,41755H103,HUBL,BF3SRY8,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HUBL,,,,,0.0
HRTJ,US44812J1043,44812J104,HUT,BQQ8805,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.V.HUT,,,,,0.0
HRQL,US44812J1043,44812J104,HUT,BQQ8816,USD,N,US,,,,,,,,,,,,,,,ST.US.US.HUT,,,,,0.0
HRAX,CA41754C1059,41754C105,HUTL,BJ00P63,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HUTL,,,,,0.0
HRA4,CA41754C1059,41754C105,HUTL,BJ00P63,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HUTL,,,,,0.0
HRVF,CA41754C1059,41754C105,HUTL,BJ00P63,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HUTL,,,,,0.0
HRVN,CA41754C1059,41754C105,HUTL,BJ00P63,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HUTL,,,,,0.0
HRVO,CA41754C1059,41754C105,HUTL,BJ00P63,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HUTL,,,,,0.0
HRAX,CA4175391032,417539103,HVOI,BTHWYC1,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HVOI,,,,,0.0
HRVF,CA4175391032,417539103,HVOI,BTHWYC1,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HVOI,,,,,0.0
